3.076082660634422705e-01,2.824796241865727420e-01,3.974087245792050083e-01,-1.585021304461576408e+00,5.567320781893559528e-02,-9.388422851959437043e-01,4.270825197671157536e-01,4.175770351735383912e-01,-4.172810084744337789e-01,3.287267197465138402e+00,-3.284493723069485949e-01,-1.210813307865635124e+00,7.797975047285778949e-01,-2.676027043866448518e-01,5.155522026045323836e-01,-7.943021693857208465e-01,5.129084928901166407e-01,-4.854495206292299692e-01,-9.372412018068650985e-01,4.126809477495419487e-01,2.582960579383862809e-01,9.596639452718449537e-01,1.571728293134868837e+00,-1.243255734516121314e-01,4.770291196296390090e-01,1.146380253711561936e+00,4.445245900825119278e+00,-4.525006175556622878e-01,-5.535635169108819031e-01,2.084193014495312468e+00,-2.442788604629343441e-01,-1.311267890833283656e-01,-1.117996072188743098e-02,2.252522272168560324e-01,1.135094396830689689e+00,4.597216555636797208e-01,3.254126113696607647e-01,-8.552043739975366821e-01,-1.355360709205363889e+00,4.722109975973466378e-01,8.943640452426024900e-01,-3.261833949352218598e-01,6.580556318846926545e-02,8.433394389603099395e-01,-1.139155461911470990e+00,-4.254456824290959727e-01,1.475555405002602516e+00,5.256633933906586231e-02,2.104581627025808199e+00,-1.201332027009153647e+00,-1.161845235027060275e+00,5.580279279490537592e-01,3.933480553068928742e-01,9.806863868357226233e-01,6.435008973012219524e-01,-1.283033799790513074e-01,4.231945703219246874e-02,-7.817820139088003939e-02,1.585455966998484012e+00,5.209080654993492043e-02,5.011208961882240853e-01,1.878826450826968975e+00,1.674836531369865433e-01,-1.512565179994251663e+00,5.474690649665141517e-01,-2.607857674832065875e+00,1.635072196085089469e-01,2.117163301993258973e+00,8.514529794365300885e-01,-3.777432830033239375e-01,-1.146209918372714132e+00,-2.327949929341889823e-01,3.997108775593751773e-01,-1.456892759190510533e+00,2.731933121328607994e-01,7.363753344253212707e-02,1.644225614122407197e+00,1.007139170553499552e+00,1.078619461670726476e-01,-1.609843033334250162e+00,-3.256137862917778847e+00,-3.550640986842568680e-01,-2.309305165399761495e-01,5.820293323406786623e-01,-3.114166115796799736e-02,3.377481784152988609e-01,-4.162163040222977006e-02,1.600856723939678983e-01,5.402462693270312366e-01,-1.242988840629707104e-01,1.199674891811577382e+00,-7.560205102172111724e-01,6.027955323110945063e-02,-1.370315464416113516e+00,7.918206140422983097e+00,2.836378713009912178e-01,1.022257108275135717e+00,-3.063676996471549341e-01,-1.450143236714237949e+00,-7.788550673729780494e-01
1.104898530813898105e-01,5.677742788506974225e-01,6.128581902414332871e-01,-1.009333130846477022e+00,1.433138908104310216e+00,-1.644674960727820601e+00,1.086997912834637425e+00,4.708402950501370254e-01,-3.632609314894399422e-01,3.245700340770913961e+00,-5.858903318399875104e-01,-1.493597239030351354e+00,8.991174659425461568e-01,-2.855974117024551728e-01,4.854968977304426891e-01,-9.861835966676205656e-01,5.618585434541837342e-01,-1.864619719010768284e-01,-1.004470851764993844e+00,3.435801005237273387e-01,7.700098444606637282e-02,3.502265763494428752e-01,1.537537984483226206e+00,3.322009823013744034e-01,4.380460194452993061e-01,1.325374152277264850e+00,5.311916586299222587e+00,-5.798438625204577201e-01,-6.654799703370319897e-01,1.799534404623719386e+00,-4.196879529722084556e-01,5.919708524778071190e-01,1.146938816306775494e-01,4.382377389019853076e-01,1.206056482140311914e+00,3.308979368555749895e-02,-1.591075584029149892e-01,-7.209418591505868390e-01,-1.632353237927872458e+00,5.010076945694197370e-01,8.831511564851889373e-01,-5.458761034277135327e-01,1.590920550293827562e-01,8.984445877877914599e-01,-1.090142691272243614e+00,-7.318304266079581621e-01,-4.961950318773921120e-01,-1.148428065134958320e+00,1.910827403240843658e+00,-1.451908269795119999e+00,-5.813823038894588846e-01,7.575292972640845779e-01,5.583365439633652949e-01,8.857202303647072616e-01,7.106464977296689245e-01,6.511038732224152525e-01,-1.750757621176462830e+00,-1.522822684291346707e-01,6.213520169862375431e-01,-4.516617859228901077e-02,6.674428827891183413e-01,1.805396322328535419e+00,-4.438147172782246769e-02,-1.600901555665542153e+00,3.966337501201425142e-01,-2.864349226914034929e+00,6.965920735314150569e-01,2.189430716528919074e+00,1.472793021790286483e+00,-2.533023924515280245e-01,-1.088455494354591213e+00,-6.336889811050872012e-01,5.902180450357963348e-01,-1.433431640845993282e+00,4.365896065307031670e-01,1.301023669207260480e-01,1.583519566128638659e-02,1.383181601740495204e+00,8.307150265064942862e-02,-1.673149951538353886e+00,-7.764951665051757212e-02,1.137889145386565964e-01,-3.781304259366790044e-01,6.258373578997373787e-01,7.602348222642960618e-01,3.248766602029209416e-01,-2.736377015888907804e-01,5.327556907831610955e-01,3.892547571598410361e-01,-2.531696637153190155e-01,7.043921472862056943e-01,-7.943694144908503008e-01,3.628153109140558885e-01,-1.037883868407628585e+00,3.591118772347697607e+00,1.532096993810251329e-01,5.388751089756389501e-01,-4.274452993419936564e-01,-1.367179337516088111e+00,-7.486398934325969590e-01
1.464347895770125585e-01,6.332507315567909023e-01,3.520214755008975183e-01,-2.102068482949525086e-01,1.458902953513776746e+00,-1.289186711743626867e+00,1.705598840789539938e+00,1.973305977026977298e-01,-2.007067012264398265e-01,3.108919573070792808e+00,-2.617719603670440320e-01,-2.657900397820614824e+00,9.570141392475466358e-01,1.426897390037782098e-01,1.160162279613324160e-01,-1.182964782404743787e+00,6.650064343971233694e-01,2.847774167111776777e-01,-9.374680625546171209e-01,1.747991446360733503e-01,-7.722678746206872169e-02,-1.463294823014594570e+00,1.442605393859080376e+00,2.155892829781197451e-01,5.482776300494215382e-01,1.060031883466971081e+00,4.807754033388977000e+00,-1.111636596275803884e-01,-4.201608734384111310e-01,1.500783130427722822e+00,-5.390423210734575088e-01,4.430167950125044052e-01,1.150995397116998942e-01,5.557329019284381610e-01,-9.552743469507554708e-02,-2.128362137939567300e-01,-2.905222188717783149e-01,-2.401051342200427874e-01,-1.765260943628231605e+00,4.286217695163527241e-01,1.033314322482585146e+00,-7.442102165646826695e-01,3.592047706183459366e-01,6.066010015075520290e-01,-9.142275835729987143e-01,-5.590908921533321863e-01,-2.042519883675971926e+00,-1.267700248832412502e+00,-1.039051456552696900e-01,-1.523555509883288916e+00,6.444853973101583033e-01,3.499272014514031581e-01,2.280788368017692413e-01,9.023873105958436502e-01,6.521429386053445576e-01,1.027498341161706685e+00,-1.728584467149690385e+00,9.361795768157454845e-02,-4.698166086807625264e-01,-6.384241357504488734e-01,5.078148473261435702e-01,1.002132118177443632e+00,-1.938091750497597798e-01,-1.575633096221041196e+00,-2.668470829497336938e-01,-2.360416637386089089e+00,1.296215793354746904e+00,2.231646722665084681e+00,1.281023465853309062e+00,-8.637307926262709212e-02,-1.010462369272083105e+00,-3.784966309964958309e-01,7.434874485693520052e-01,-1.411226322396109012e+00,5.954596275338073230e-01,1.396806970601098263e-01,-2.404110681136958583e+00,1.411720834543970460e+00,-2.662917084754960056e-02,-1.395320862501136183e+00,5.749171349436944523e-01,2.747347318667621163e-01,-4.221227324317520790e-01,3.415102045505519768e-01,1.659447455230991908e+00,4.048152820174687472e-01,-7.004793472666113185e-01,5.246251880648957755e-01,2.233201814797587392e-01,6.765971291121834937e-03,-1.087237585709449617e-01,-9.541978884314826770e-01,3.558781999017486264e-01,-4.222442392100178021e-01,-6.715287242212568675e-01,1.790355927012341475e-01,-1.948599964324692624e-01,-3.405158092375528689e-01,-3.266566645423998327e-01,-8.066955430726903131e-01
1.543456355932084911e-01,6.208568246111212385e-01,1.183754022176817661e-01,6.203945973716833429e-01,-1.101237941867424741e+00,-7.043784987060905944e-01,1.893680645203464241e+00,9.268343621065178173e-02,-2.637846166738490039e-01,3.090565303098215200e+00,-1.061314343195896154e-01,-3.654372665030067413e+00,8.324803957945262622e-01,5.645443150637979857e-01,-3.808354640844093808e-01,-1.170145654694557669e+00,8.601666177709836880e-01,8.595957984412611053e-01,-7.465547257146056825e-01,2.896900744868809996e-01,7.835140921557796900e-02,-2.404347007544736403e+00,1.408418928495193123e+00,8.612743609419698521e-02,1.315031888171964980e-01,5.203660454126389778e-01,2.543860578645223747e+00,2.995068376751857664e-01,-1.420139192082955637e-01,1.303481302744498915e+00,-4.557079786616849426e-01,3.096279465691136323e-01,3.349872696350781557e-03,4.798722936324607558e-01,-2.095132705228593739e+00,-4.425913824271274916e-02,4.896766651555187894e-02,2.490655234108168220e-02,-1.697900621177019564e+00,4.835011743436100073e-01,1.182559150101259116e+00,-7.898794093144673178e-01,8.822375792007368378e-02,5.818527961676425164e-01,-9.266866062008609628e-01,-4.751593185685011878e-01,-4.977631606664151276e-01,-6.389451480998854516e-01,-5.530988802161111995e-01,-1.350001633181087124e+00,8.849459051743063798e-01,-1.740503594450007463e-01,6.163729161982032384e-02,5.654735558703272158e-01,6.944982505208636692e-01,-3.621845652440599528e-01,3.824511022725429199e-01,4.308625742685158189e-01,-1.286514620148553334e+00,-1.200105810981118459e+00,4.407453389281784095e-01,1.952068612254227453e-01,-7.668544226721029089e-01,-1.180853625246706340e+00,-1.501489885677557812e+00,-1.317782199995650494e+00,1.677530893751916885e+00,2.321159842766349790e+00,6.093229997086812011e-01,-1.417304616905588066e-01,-9.739449123294592336e-01,2.077413536162593666e-01,8.180875385791701593e-01,-1.240596759597186516e+00,6.102487198064189267e-01,-1.082575827299388366e-01,-1.973545738039620190e+00,1.278040827957118042e+00,1.105371231896549594e-01,3.890168465886266747e-01,1.238594591601333700e-01,1.147051106181270347e-01,-5.736043226944842477e-01,-2.232480728072992401e-02,1.871274859105735544e+00,4.164636315588416959e-01,-6.620242633335410298e-01,4.677346140539187513e-01,2.345772623644435118e-01,1.187605222915553149e-01,-8.518849405182379320e-01,-1.061870474106815454e+00,5.055378849476509506e-01,4.577967880671753864e-01,-1.136622912228087756e+00,1.751667316120517903e-01,-7.422641599819403135e-02,5.059082083110677530e-02,2.079559554639372809e+00,-8.415316247197872634e-01
1.888836226521964368e-01,5.648077039388263998e-01,4.090888243568244764e-01,1.446270742763335670e+00,-2.248322826943251584e+00,-5.134029548930059139e-01,1.863401307637182036e+00,-6.849632119954648379e-01,-2.413163735880030636e-01,3.090590148592207154e+00,-1.210439769101228080e-01,-3.597025338757178226e+00,9.606660961552994094e-01,9.625008803073222818e-01,-1.087653413246095768e+00,-9.582117000188481448e-01,1.390918347200115868e+00,1.862624826569089231e+00,-7.391439895689830841e-01,1.956395654482102897e-01,1.632535033336843799e-01,1.912250030793604394e-01,1.509388103136426462e+00,-2.948584509893237629e-02,-8.965166854931649887e-01,4.411744087838236350e-01,2.397549415594154576e-01,4.076269994727813595e-01,5.360558752542990968e-01,1.063632600896322167e+00,-3.061026345021891637e-01,4.590298099235211038e-01,2.007664175028876508e-01,2.736859618242715175e-01,-1.695505480384346342e+00,-7.035629413444687008e-02,5.979845943303252476e-01,6.956945960846115662e-02,-1.701108276940932917e+00,4.161415386610876066e-01,8.860667979891505563e-01,-1.001027272312496441e+00,-1.701649373696066669e-01,3.679573023790722597e-01,-5.931210639967935405e-01,-6.379945111775624511e-01,9.773011365423465990e-02,-3.292437227599696037e-01,-3.792940546087196219e-01,-1.174216861809022960e+00,5.322299646881291091e-01,-7.124458088550881252e-01,2.283989674905866352e-01,-3.323985576811354092e-01,7.502005491695308281e-01,-1.339767588066456572e+00,1.486510444477308290e+00,6.379377920528902512e-01,-1.261536459908049412e+00,-8.233206472933093378e-01,2.710448569185268108e-01,-7.393547442427853000e-02,-1.176940205766482173e+00,-6.234421462072358144e-01,-1.425778881142329979e+00,-5.383558926510552123e-01,1.861277741024791599e+00,2.237391561578817356e+00,-1.868445558610956070e-01,-3.597586350049738341e-02,-1.015356234547248881e+00,1.407823549411489905e+00,9.275709331870873875e-01,2.457192318684728594e-01,5.363159840179062554e-01,-4.262429326375771765e-01,4.414680730008632703e-01,1.482640182615164504e+00,5.775630754164270408e-01,8.187598520209919961e-01,1.550132746899056668e-01,2.092095818147121089e-01,-5.583350976039478386e-01,-4.893032235340284419e-01,3.403313273849308263e-01,2.348446381630510948e-01,-4.532511849110711366e-01,4.424450114516711996e-01,1.575663761416310482e-01,1.245587103187177774e-01,-1.163001787150847122e+00,-1.071738730151436503e+00,5.755898893023752017e-01,1.028492056671520771e+00,-5.547333503061003812e-01,4.420441665031125955e-02,3.904407875796634536e-02,2.487270560781279505e-01,3.865231608625043336e+00,-7.925126461288423130e-01
9.293645284867961542e-02,4.665934347620695477e-01,4.854797861594691288e-01,1.709979721788884133e+00,-3.125538901402079572e-01,-1.648161185313617438e-01,1.552064586091058906e+00,-1.535668825840848184e+00,-4.420717601599158386e-01,3.001476878955784855e+00,-2.419531511020302783e-01,-2.126269190178014856e+00,9.359373268895524456e-01,1.255282249456817878e+00,-1.011051325572074333e+00,-7.835672218118241439e-01,2.367509063152130722e+00,2.884060313265684350e+00,-1.003687042349168168e+00,-1.800511785678934606e-01,8.018087144502342167e-02,2.177127378858346507e+00,1.524939326357884983e+00,6.989652071406579625e-02,-1.413520810790920734e+00,5.418436964594256500e-01,-6.086819534906686702e-01,-6.160807513399295665e-01,1.733306081776765817e+00,7.187933560666805999e-01,-3.398779862373292326e-01,-1.895285126924322050e-01,4.454185033227390234e-01,-7.639744568905039446e-02,-1.017249940198889924e-01,2.479188682176637279e-02,7.030299882748656248e-01,4.664875033270784455e-01,-1.511910250870384331e+00,-1.480187850160949448e-02,-5.856586738146196680e-01,-1.146440749682989368e+00,3.562703835947151482e-02,1.080598632519071678e-01,4.188835320838155130e-01,-5.288462546372060258e-01,-5.772371299527769874e-03,3.429949364249204047e-01,-3.053791000485314711e-01,-7.765206869837497639e-01,2.975855972863457599e-01,-1.722380145805133322e+00,3.088604061022357516e-01,-1.099484066934351301e+00,8.809425591064929950e-01,-1.256239522460549929e-01,3.214287364622653853e-01,1.014767527596332208e-01,-4.509582249920868202e-01,4.992434102517820937e-01,3.659608313399234647e-01,-3.068110408119764307e-02,-1.286977009578159414e+00,2.359476129968826885e-01,-9.110595658318174084e-02,-5.147757579885680473e-02,1.398106175704807885e+00,2.191866667458043150e+00,-7.157298082529807148e-01,1.052750731673676859e-01,-1.083899976736514725e+00,1.397925319872288519e+00,9.432546830985290010e-01,9.137328802806868877e-01,4.903590652213614676e-01,-3.488010883824002595e-01,1.630119169095038512e+00,1.672445626434134081e+00,6.682297098704467198e-01,6.652828995006713209e-01,3.242320730757922709e-01,7.025914107867231584e-01,-4.829599268462467787e-01,-9.378135212166819334e-01,-1.337304674616444755e+00,4.386723688742839022e-01,-3.145117098098601516e-01,3.716284329953053467e-01,-1.663618939146908615e-01,2.719044188743121593e-01,-1.031102974167997788e+00,-1.073119871314472951e+00,3.994111654249050125e-01,1.206369758782760204e+00,-2.883237051941192064e-01,2.267983932714426887e-01,-5.823490061406613738e-02,1.807334696508939020e-01,3.652036434245891527e+00,-7.513796741859983808e-01
1.017422466112058721e-01,5.125357193965912606e-01,3.287817671116018969e-01,1.549508280690772066e+00,9.317879550555524526e-01,-3.369817528679022733e-02,9.274102265162968983e-01,-1.223744941457129531e+00,-4.853156082581563946e-01,2.901228966721965730e+00,-3.108286341230168670e-01,6.859628030460462704e-03,8.814193593803589799e-01,1.523952074239953713e+00,1.238399641432250231e+00,-8.829285732521671148e-01,2.907215782794013492e+00,3.349721963023968740e+00,-1.103552988795637013e+00,-4.289537666230635593e-01,2.184727772309336125e-01,9.279660936452777120e-01,1.452909866919990023e+00,-2.763282366262840850e-01,-4.414071616253678054e-01,1.659844785067512429e-01,-6.399888652281237045e-01,-1.161393060079384032e+00,2.042294985969415944e+00,3.475065260751331042e-01,-2.187160448000279034e-01,-3.854703593736817369e-01,3.780243968070903238e-01,6.065041275234358403e-02,3.697810119196055512e-01,2.891402242717727028e-02,3.923858892639545681e-01,1.005109847735788042e+00,-1.366398663056218377e+00,-8.641641588325111867e-01,-1.295831944838510719e+00,-2.672236489856163674e-02,-3.035037638707208454e-02,1.491537206036686880e-01,2.073820033901589532e+00,-5.260847397493448874e-01,1.649356560510916170e-01,4.545656144599395931e-01,-4.268166256410484416e-01,-2.485179811988096066e-01,3.386843250545397144e-01,-1.752481441059868805e+00,4.073738319542077879e-01,-1.609316928306700811e+00,9.747854850201047583e-01,9.501126887274093935e-01,-5.258258114427362129e-01,-5.832458591077527288e-01,7.969401131321842691e-01,2.192413338202840567e+00,5.581871494105556941e-01,4.960266675155646648e-02,-1.037916536784931898e+00,8.627784533569163861e-01,6.020095905399911462e-01,1.823130149876211747e-01,1.050515957729875494e+00,2.248361471790679911e+00,-8.109868331007489273e-01,-1.955341822276478181e-01,-1.030015558855822633e+00,-2.658021248392327118e-01,1.103445968924735787e+00,8.212394413997755604e-01,2.889088854021241715e-01,-4.094221309431912009e-02,6.445863686526203118e-01,1.599761975970447114e+00,-3.147290269662604834e-01,6.533799247769714880e-01,2.714065323340452140e-01,1.294698286322566227e+00,-5.305364571356059322e-01,-3.596976297391464295e-01,-1.856602882693935141e+00,8.891784387585167648e-01,3.582717586760881395e-02,2.231261442998916378e-01,-3.286072719198320780e-01,5.120695894530060688e-01,-9.934826082123018320e-01,-1.182829275528832547e+00,1.918658978159409889e-01,1.229894123833971786e+00,-1.832751356656539821e-01,3.887241149065398527e-01,2.992811457277954126e-02,-1.166428798828337277e-01,2.253050069033425196e+00,-7.620699836576761976e-01
9.033702308939529912e-02,6.573561774713887473e-01,3.349008907055958661e-01,1.474564575219592388e+00,-8.944948107648631463e-02,-2.660687167853720628e-02,3.745807187203046840e-01,2.245998400302084419e-01,-4.961134910012229282e-01,2.739380768508943742e+00,5.001457716483028587e-02,1.281617563995977926e+00,9.819758871915217346e-01,1.648350741861361213e+00,2.773482136883329119e+00,-8.557548587392328487e-01,2.069506594185311243e+00,3.388467161930329041e+00,-1.052488149723040056e+00,4.627992826416737343e-02,2.110908954334268228e-01,-3.251967630070734527e-01,1.512419634825848291e+00,-5.827403778327256978e-01,1.006705063625312757e+00,-6.670239890436682195e-01,-6.897289034138063268e-01,-1.391841160078503836e-01,2.392854100138440410e-01,-2.953880314838694919e-03,-2.835541768894935810e-01,3.665281673566196385e-01,2.865274076182373064e-01,2.691542318702495606e-01,4.317588728106149798e-01,-1.791479149353157607e-02,4.837118569040879112e-01,1.154772513518657728e+00,-1.351097926548388006e+00,-2.056856290536576370e+00,-1.189799945497495237e+00,1.161733138681313005e+00,-1.378391542197990594e-01,2.476587094805257627e-01,3.912977749862792898e+00,-4.538568423528506202e-01,-1.003991899804583532e-02,-7.048650218281854452e-02,-4.097111575088573376e-01,2.271169912337674679e-01,-4.252133396638638207e-02,-6.387306983463485466e-01,5.375869865523229540e-01,-1.736349074497664402e+00,1.035812446002263965e+00,2.528337437599649240e-01,-5.489638053002561247e-01,-8.436031192366262310e-01,1.531411027951401937e+00,3.144073690985745628e+00,8.220065065157978745e-01,1.782166498754998718e-01,-8.695884794621443481e-01,8.577159676007237721e-01,4.014909492495183363e-01,2.441776301047375586e-01,6.195804877672178579e-01,2.372599194108700793e+00,-6.318950189898525638e-01,-4.685250544869817846e-01,-1.091417614507502742e+00,-9.740272931663722378e-02,1.066128218058527422e+00,8.371863906801648714e-01,3.353068464276259125e-02,-5.904477828952756774e-02,-4.784474394778899797e-01,1.348568392387316406e+00,-1.399768426168646718e+00,6.925581441046894104e-01,2.793092176002661131e-01,2.024198715228088530e-01,-5.472641453328217498e-01,3.387589460635944683e-01,-1.155792883279907146e+00,3.728796604584709296e-01,1.122432225446020337e-01,-9.976831578607474327e-02,-3.188643612825122764e-01,4.876781344880263269e-01,-1.109309130530625964e+00,-1.269531121908994198e+00,6.933569893353455638e-02,1.300715507410694638e+00,-1.638842672902359743e-01,2.656783882144405640e-01,-3.281574293086261807e-02,1.439967889383416966e-01,5.723016943959415848e-01,-7.276917520273428197e-01
1.230138087956651749e-01,7.247955863517029362e-01,4.030159279050816723e-01,1.576617126908653743e+00,-4.956145521761806672e-01,3.823778175903611576e-01,-1.351997859519396827e-01,1.763158944525714533e+00,-4.625901422348539516e-01,2.645276925573996962e+00,2.396246509277335790e-01,1.741944702882278095e+00,1.128135043154705697e+00,1.213047109303894810e+00,1.456922587638272981e+00,-7.010039283173183922e-01,5.009017163544544626e-01,3.045804261806593694e+00,-1.179502024613827693e+00,1.209143931437730135e+00,1.891916781448331197e-01,6.555754513905670544e-02,1.587382779306675928e+00,-5.000210950362811158e-01,1.304604299959978064e+00,-9.659255398365936829e-01,-7.763380454924881935e-01,6.935809256787069110e-02,-1.122822802294122457e+00,-3.993788926801983274e-01,-4.051054788568658194e-01,4.253020596286810062e-01,2.184794485956726151e-01,4.176135440049313918e-01,2.377484706696518790e-01,-2.350647161055851309e-01,4.239767307367427462e-01,1.166118153238730359e+00,-1.518805348147262091e+00,-2.962159418892704732e+00,-1.055165733503169001e+00,1.458626943553255284e+00,-1.266842953856567588e-01,2.522500717527652592e-01,4.692291227249499208e+00,-3.715633121724418175e-01,-1.388289982465591155e-01,-1.147098537084087766e-01,-5.201530101597336975e-01,5.739153033171957574e-01,-4.721343386483961013e-01,3.351469516117154823e-01,6.556571482266825290e-01,-1.699600366242496774e+00,8.295768131658477484e-01,-2.327754809989989182e-01,-1.931829993299779558e-01,-3.292786965270818600e-01,1.849138574167031424e+00,1.076158885708778490e+00,9.670401508674363322e-01,2.071799010358522652e-01,-4.304789818963136727e-01,1.192531333794124571e+00,-1.539444212515619637e-01,1.500485181592307524e-02,6.541648993386126598e-01,2.373995375521572804e+00,-4.993680497612792979e-01,-1.132998230312175780e-01,-1.038135282791584180e+00,2.889206826714384446e-01,9.543639359983627779e-01,7.894985154332931909e-01,3.225003718506608275e-01,-1.940548139357765600e-01,-6.576739818339578658e-01,1.012571730283320814e+00,-7.853216216179789155e-01,6.320130112397626121e-01,2.851636198115754528e-01,-3.418607445763539587e+00,-6.185154645688832886e-01,2.673164947217621656e-01,-1.245730212814195187e-01,-1.014299115292906395e+00,-1.204538347322683528e-01,-8.052262395128853556e-02,-6.477959229375516159e-01,4.234126285738389339e-01,-1.188594785717448588e+00,-1.429997755086355182e+00,2.407287626123093272e-01,1.220586358605255661e+00,-1.082338190678427542e-01,1.118710421733067201e-01,1.648785591705262954e-01,2.812656602186371368e-01,-6.717024231380064325e-01,-7.303855219150956479e-01
5.530138627950549612e-02,5.917321429812414380e-01,8.246777047872727584e-02,1.660641970329110206e+00,4.300284928715787935e-01,4.168690362020554541e-01,-2.307929842832567302e-01,1.871914335443877198e+00,-4.747566263880479975e-01,2.720998303091024972e+00,5.977806292641234531e-01,1.801757063230128741e+00,1.279275938479061292e+00,5.765347892218868342e-01,-4.400707213103319804e-01,-5.584819393966018453e-01,-6.880122223032426598e-01,2.878988161547327174e+00,-1.180568960817584889e+00,2.967123367840297510e-01,3.666314045306504066e-01,4.074372728783771103e-01,1.364146949699217126e+00,-3.516982594656763439e-01,5.227468364273307744e-01,-7.950470552268469326e-01,-8.353595859190284800e-01,-2.397753859809894500e-02,-1.376665688111218699e+00,-6.872910565164866981e-01,-4.050608420124234277e-01,-2.340193577673958525e-01,1.575084508243827786e-01,6.257386003094757010e-01,4.952055025257076637e-01,-4.517326368514895107e-01,4.545504196595858137e-01,7.013435911784494659e-01,-1.700880573466643009e+00,-3.125011404402249227e+00,-1.091688196970262759e+00,1.337375873981214269e+00,1.530919390940815306e-01,8.257850989378187623e-02,4.107672113159954286e+00,-1.562663460824414707e-01,-8.995235557933721482e-02,-1.113497699170012123e-01,-5.631357584528999816e-01,7.249397701686390860e-01,-6.303757467621851074e-01,-5.710705050355664031e-02,3.713601132485135903e-01,-1.502187743486461891e+00,8.202945854090188949e-01,-1.149291105875011182e-01,5.615031534957312664e-02,3.286488687728153502e-01,1.796461565636984448e+00,-2.516440203633410810e+00,9.562530031750622328e-01,-8.025295482668631797e-02,-1.310832514386384706e-01,1.118116639773991672e+00,-4.412993278403899433e-01,-2.433837480914079893e-02,1.097271060610905735e+00,2.287647148761670302e+00,-3.743620207583879256e-01,5.901968584742217638e-01,-1.008539485442156991e+00,4.928563502826307369e-02,8.879878184405096686e-01,7.332556938542756919e-01,2.718036747362170824e-01,-2.209405474405461978e-01,-5.628357813528028775e-01,8.096761346433742901e-01,4.260721297880361580e-01,6.220633964851229880e-01,2.720958925164177478e-01,-6.183064826817436632e+00,-6.582899077543116206e-01,5.808765235754785594e-02,5.708055782835217418e-01,-2.227779035036422162e+00,-6.322901084422101192e-01,1.898091176721791451e-01,-9.249418698037759068e-01,2.041877670166409586e-01,-1.227592053480804468e+00,-1.286642026103515857e+00,5.928118644681599214e-01,1.050304466261966940e+00,-8.880415758774300172e-02,1.959438673563659306e-01,5.815413634431627621e-01,6.562619562087382286e-02,-7.455513701610368971e-01,-6.948615315596923248e-01
